action,cms_account_id,name,legal_name,website,street_address,city,state_province,postal_zip,country,region,timezone,latitude,longitude,segment,marina_type,ownership_type,parent_company,slip_count,slip_mix,avg_boat_size_range,power_demand_intensity,seasonality,expansion_plans,expansion_notes,contact_name,contact_title,contact_email,contact_phone,contact_linkedin,tags,notes,lead_source
EXISTING,661,Shipshape Marina Ltd,,,"Port Weller East, Ontario",Port Weller East,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,327,St. Catharines Marina- Port Weller,,,"Port Weller, St. Catharines, Ontario",Port Weller East,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,343,Bayview Yacht Harbour Ltd.,,,"2785 Highway #15, Box 158, Portland, Ontario K0G 1V0",Portland,Ontario,K0G 1V0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"We are a family-owned facility, located in Portland, on the scenic splendor of the Big Rideau Lake, part of the Rideau Canal System, a UNESCO World Heritage Site, and considered to be one of the best boating regions in North America.Bayview is a true full service marina, offering covered and open-air slips, all with access to water and hydro, a rack storage option, a complete boating store and plenty of parking. We have service technicians on-site. Bayview is a year-round facility, and offers a 
Website: http://www.bayviewyachtharbour.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1339,Len's Cove Marina Ltd.,,,"1 Water Street, P.O. Box 220, Portland, Ontario K0G 1V0",Portland,Ontario,K0G 1V0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Welcome to Len’s Cove Marina on Big Rideau Lake! We are your Full Service Marina Resort in Portland, Ontario since 1958. Please check out our [marina](http://blog.lenscove.com/the-marina ""The Marina on Big Rideau Lake""), [service department](https://lenscove.com/welcome-to-service/ ""Welcome to Service""), [Galley Restaurant](https://lenscove.com/the-galley-restaurant/ ""The Galley Restaurant""), or  browse our [used boats](https://lenscove.com/boat-salesinventory/used-boat-inventory/ ""Used Boats be
Website: http://www.lenscove.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1350,Sandra S. Lawn Harbour & Marina,,,"P.O. Box 160, 191 Water Street, Prescott, Ontario K0E 1T0",Prescott,Ontario,K0E 1T0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Our riverfront community has kept pace with the lifestyle of today's pleasure-seekers; providing a top-notch Harbour and Marina, which is considered one of the premiere boating facilities in Ontario. Our courteous, friendly and informative staff provide first class service, and keep boaters from all over North America coming back.

The beautiful, 128-slip Marina opens in May on the Victoria Day weekend. Dockage is offered on a seasonal, monthly, weekly and daily basis. Electrical and water servi
Website: https://www.prescott.ca/recreation-culture/marina/
Source: Boating Ontario Directory",boating_ontario
EXISTING,624,Sandra S.Lawn Harbour - Prescott Marina,,,Prescott,Prescott,Ontario,K0E 1T0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,292,Marina Treadwell Boat Launch,,,Prescott and Russell,Prescott and Russell,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,613,Riverest Marina,,,Prescott and Russell,Prescott and Russell,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1274,The Marina Guy,,,"383626 Concession Road 4, Priceville, Ontario N0C 1K0",Priceville,Ontario,N0C 1K0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"The Marina Guy focuses on their 35++ years of experience in the service business to take care of their customers needs. Located 30 minutes south of Owen Sound, Ron & Mia greet customers in their 2,000 sq ft showroom / service facility on their 3 acre parcel of land. They currently winterize over 100 boats and sell Tohatsu outboards to satisfy customers repower needs. Primary service clients are from Lake Rosland & Lake Eugenia.
Website: http://www.themarinaguy.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,675,"Trent-Severn Waterway, Lock 4 - Batawa",,,Quinte West,Quinte West,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,568,Ojibway Bay Marina,,,"4150 Marina Rd., Rama, ON L3V 6H6",Rama,Ontario,L3V 6H6,CA,,,,,marina,,,,,,,,,false,,,,,,,,"With a combination of 150 covered slips and open slips, Ojibway Bay Marina was established in 1969 and offers full-service for boats up to 45 feet in length. Located on the east shore of Lake Couchiching, Ojibway Bay is within the Chippewas of Rama First Nation and operated by the Rama First Nation community. Proudly Clean Marine Certified with a Gold Rating, Ojibway Bay offers exceptional amenities including on-dock Shell gas, glowing-clean showers, laundry facilities, a retail kiosk, a playgro
Website: http://www.ojibwaybaymarina.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,1224,Marina del Rey,,,"4130 Bayview Avenue, Ramara, ON L3V 0S2",Ramara,Ontario,M8V 4C5,CA,,,,,marina,,,,,,,,,false,,,,,,,,"# Welcome to Marina Del Rey, located in Orillia, ON.

Marina del Rey is a highly respected full service marine facility on the east side of Lake Simcoe. Conveniently located _near Orillia_, in a protected harbour on _Lake Simcoe's east shore_, We are a haven for boaters who like to cruise Lake Simcoe or utilize our transient boat slips on their way through the _Trent Severn Waterway_. Whether you are cruising to _Georgian Bay_, or on your way home from _Georgian Bay_, you can count on comfortabl
Website: http://www.delreymarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1203,Starport Marina,,,"3952 McRae Park Road, Ramara, ON L3V 0S2",Ramara,Ontario,L3V 0S2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"ESCAPE FROM THE ORDINARY

Starport is a premium destination lifestyle marina offering members and guest boaters impeccable personalized service, first class amenities and superior benefits on Lake Simcoe. Starport’s ultimate goal is to create a unique and memorable experience for boaters each time they dock by providing a modern family-friendly environment.
Website: http://www.starportmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,278,Dunnville Boat Club,,,"Bridge Street, Dunnville, Ontario, N1A 2G8",Regional Municipality of Niagara,Ontario,N1A 2G8,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,280,Front Street Public Dock & McKenzie Landing,,,Regional Municipality of Niagara,Regional Municipality of Niagara,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,535,Grand River Marina & Cafe,,,Regional Municipality of Niagara,Regional Municipality of Niagara,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,537,Greater Niagara Boating Club Inc.,,,Regional Municipality of Niagara,Regional Municipality of Niagara,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,603,"Port Weller, Ontario",,,"St. Catharines, Ontario, L2M 1W3",Regional Municipality of Niagara,Ontario,L2M 1W3,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1332,Rideau Ferry Harbour,,,"110 Coutts Bay Road, Rideau Ferry, Ontario K0G 1W0",Rideau Ferry,Ontario,K0G 1W0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Rideau Ferry Harbour is ideally situated on the Big Rideau Lake, half way between Ottawa and Kingston on the historic Rideau Canal. Our relaxed family-oriented marina is ideal for the transient and seasonal as well as for the first time boater. Whether you need Diesel, gas, boat servicing, docking, or just a rest along the way, we’d love to see you.

Our onsite amenities and close proximity to a wide variety of impressive attractions make ours the ideal recreation and vacation spot. For those wi
Website: http://www.rideauferryharbour.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1273,Indian Lake Marina,,,"292 Marina Road, Rideau Lakes, Ontario K0G 1E0",Rideau Lakes,Ontario,K0G 1E0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"**Indian Lake Marina is located in Rideau Lakes Township and is part of the UNESCO Historic Rideau Canal waterway system.  The Marina has had major renovations and updates since being purchased by the Dusome Family in 2019.**

![](https://d3lut3gzcpx87s.cloudfront.net/image_encoded/aHR0cHM6Ly9zaWxrc3RhcnQuczMuYW1hem9uYXdzLmNvbS81Yzg3YjE5ZWZkYmE0YjE3YzY5NTFhMjAuanBn/x)

**Indian Lake Marina is situated on a beautiful and quiet setting on Indian Lake between Newboro Lock and Chaffey's Lock. We are
Website: https://indianlakemarina.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,557,Lakeview Park Marina,,,"Riverside Drive East, Windsor, Ontario, N8S 1H1",Riverside,Ontario,N8S 1H1,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,300,Riverside Marina,,,"Windsor, Ontario",Riverside,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1201,Andress Boat Works,,,"31 Front Street, Rockport, ON K0E 1V0",Rockport,Ontario,K0E 1V0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Art and Wendy Merkley and staff welcome you to **[Andress Boat Works Marina](http://www.andressboatworks.net/marina.html)** and **[RiverRock Shoppe](http://www.andressboatworks.net/topside.html)** with groceries, convenience items, ice-cream shop, and coffee bar. We feature local products such as honey, fresh home baking, jams and preserves, local grown organic vegetables, as well as local butchered meats like steaks, chops, burgers.

A place where you will get value for your dollar and friendly
Website: http://www.andressboatworks.net/
Source: Boating Ontario Directory",marina_directory
EXISTING,1261,Howard's Marine of Rockport Ltd,,,"110 Escott Rockport Road, Rockport, Ontario K0E1V0",Rockport,Ontario,K0E1V0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"|     |
| --- |
| **_Welcome to Howard's Marine of Rockport Ltd located in the ""Heart of the 1000 Islands""_** |

|     |
| --- |
| _We are a fourth generation family run marina in Rockport Ontario. The marina was started in 1952 by Howard Huck. This family run business continued with Arthur Huck for years and now has Paul and Jordan Huck at the helm._<br>_Howard's Marine of Rockport Ltd has always maintained a great reputation throughout the 1000 Islands and beyond with fairness and good busines
Website: http://www.howardsmarina.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1250,Hucks Marine & Resort,,,"53 Front Street, Rockport, ON K0E 1V0",Rockport,Ontario,K0E 1V0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"## A premier full service marina located in Rockport, Ontario in the St. Lawrence River's 1000 Islands. With almost a century and a half of experience, Hucks  provides boaters with the finest products, services, dockage and storage options.  We go Beyond Boating to offer:

- **some of the finest fresh water and unrestricted cruising in the world**
- **first-class destination with spectacular St. Lawrence River scenery and dockage for boats up to 60'**
- **first-class boaters' services in the Joh
Website: http://www.hucks.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,601,Port Glasgow Yacht Club & Marina,,,"Box 315, Rodney, ON N0L 2C0",Rodney,Ontario,N0L 2C0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"**Located on Lake Erie's North Shore between Erieau and Port Stanley Ontario, Canada. The unspoiled natural beauty makes Port Glasgow a passive recreationist's dream! Perch and Pickerel fishing at its best!**
Website: http://www.portglasgowyachtclubandmarina.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,606,Pride of Balsam Lake Marina,,,Toronto,Rosedale,Ontario,M4W 2K9,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,619,Rosedale Marina,,,Toronto,Rosedale,Ontario,M4W 2K9,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1319,Rosseau Bay Marine,,,"7 Marina Street, HWY 141, Rosseau, Ontario P0C 1J0",Rosseau,Ontario,P0C 1J0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"# **Welcome to Rosseau Bay Marine – Your Destination on the Water**

Proud of our history and excited for the future, Rosseau Bay Marine is located in the picturesque town of Rosseau, at the top end of beautiful Lake Rosseau. With **brand-new facilities, on-site restaurants, and a watersports shop**, we’ve become a destination for boaters to relax, explore, and enjoy everything the waterfront has to offer.

We are open seven days a week throughout the summer, offering fuel, boat maintenance and 
Website: http://www.rosseaubaymarine.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,620,Rossport Marina,,,Unorganized Thunder Bay District,Rossport,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1178,Bridgeview Marina,,,"35 Exmouth Street, Sarnia, ON N7T 5M3",Sarnia,Ontario,N7V 1N2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"One of the largest full serviced Marinas in the Great Lakes, Bridgeview Yachting Centre is located in Point Edward (Sarnia), Ontario, directly across from Port Huron, Michigan at the mouth of Lake Huron. Bridgeview has over 35 beautifully landscaped acres of land, showcasing all of the services and amenities needed for a boater to sit back and enjoy your summer home away from home. Bridgeview has water depth from 7 ft to 15 ft.

Our mission is to provide a friendly, safe and secure, family-orien
Website: http://www.bridgeviewmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1177,Sarnia Bay Marina,,,"97 Seaway Road, Sarnia, ON N7T 8E6",Sarnia,Ontario,N7T 8E6,CA,,,,,marina,,,,,,,,,false,,,,,,,,"With over 30 beautifully landscaped acres and spectacular views of the Blue Water Bridges, Sarnia Bay Marina offers boaters a full service ""lifestyle"" marina that includes over 350 boat slips for both seasonal members and tourist (transient) boaters. The up-to-date facility and staff offer an endless array of amenities and services to all guests.

""Welcome Aboard"" is a way of life at Sarnia Bay Marina! The Sarnia Bay crew consistently offers Canadian hospitality at its highest level with first-r
Website: http://www.sarniabaymarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,302,Sauble River Marina & Lodge Resort,,,Chief's Point / Giigonke Piinsaugen,Sauble Falls,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1239,Roberta Bondar Transient Marina,,,"65 Foster Drive, Sault Ste. Marie, ON P6A 5N1",Sault Ste. Marie,Ontario,P6A 5N1,CA,,,,,marina,,,,,,,,,false,,,,,,,,"As part of Roberta Bondar Park at 65 Foster Drive, this transient boater facility offers 50 slips and 270-feet of protected dock-face as well as over 400 feet of dock-face outside the marina basin. Docks are serviced with 30 amp GFI protected shore power and potable water with the exception of the 400 feet outside dock-face.

Additional services include showers, laundry, diesel and unleaded fuel, pump-outs, ice, nautical charts, chart books, cruising guides and other miscellaneous refreshment it
Website: http://saultstemarie.ca/city-hall/city-departments/community-development-enterprise-services/community-services/recreation-and-culture/marinas/roberta-bondar-transient-marina.aspx
Source: Boating Ontario Directory",marina_directory
EXISTING,1312,Horseshoe Pines Marina,,,"9 Haven Drive, Seguin, Ontario P2A 2W8",Seguin,Ontario,P2A 2W8,CA,,,,,marina,,,,,,,,,false,,,,,,,,"We provide a welcoming atmosphere for all residents of Horseshoe Lake and our surrounding area. Horseshoe Pines Marina achieves this through superior service provided by pleasant, reliable staff in a safe, clean environment. We strive to meet the needs of all our customers.
Website: http://www.horseshoepines.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,336,Otter Lake Marina,,,"3 Lake Avenue, Seguin, Ontario P2A 0B2",Seguin,Ontario,P2A 0B2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Situated on beautiful and popular Otter Lake, 10 minutes south of Parry Sound and 130 kms north of Barrie.
Website: http://www.otterlakemarina.info/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1213,Lauderdale Point Marina & Resort,,,"3500 Lauderdale Point Crescent, Severn Bridge, ON P0E1N0",Severn Bridge,Ontario,P0E1N0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"The Natives called Sparrow Lake ''Lake of Big Fire'' for its incredible sunsets and in the Fall the Northern Lights are often seen in the clear night skies over Lauderdale Point. Situated at the mouth of Sparrow Lake, Lauderdale Point Marina & Resort is part of the Trent Severn Waterway, which is known for its consistent water levels.
Website: http://www.lauderdalepointmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1335,Sharbot Lake Marina,,,"1008 Cannon Road P.O. Box 249, Sharbot Lake, Ontario K0H 2P0",Sharbot Lake,Ontario,K0H 2P0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"At Sharbot Lake Marina we sell quality used boats and motors on consignment.We have in stock a large supply of water toys and boat accessories. We service boats, motors, chain saws and small engines. We provide winterizing services, winter boat storage, shrink wrapping & spring boat preparation services. We provide pickup and delivery of boats to lakes with in our area for customers storing with us. We also have pontoon boats & fishing boats for rental.
Website: http://www.slmarina.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,304,Silver Islet harbour Associaton,,,Unorganized Thunder Bay District,Silver Islet,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,485,Bush's Marina,,,Simcoe County,Simcoe County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,263,Collingwood harbour,,,"Collingwood, Ontario, L9Y 0E8",Simcoe County,Ontario,L9Y 0E8,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,277,Crothers Twin Lakes Marina Ltd,,,Simcoe County,Simcoe County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,283,Hammock Harbour,,,"4569 Township Concession Road 12, Ramara Township, Ontario, L3V 1P1",Simcoe County,Ontario,L3V 1P1,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,569,Mariposa Landing,,,"430 Couchaching Point Road, Orillia, Ontario, L3V 1P2",Simcoe County,Ontario,L3V 1P2,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,293,McGregor on the Water,,,Simcoe County,Simcoe County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,629,Severn Marina,,,Simcoe County,Simcoe County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,641,Sturgeon Point Marina Limited,,,Simcoe County,Simcoe County,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,563,Lunge Haven Cottages & Boating Club,,,Toronto,Snug Harbour,Ontario,M5J 1X9,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,577,Moorings at Snug Harbour,,,Toronto,Snug Harbour,Ontario,M5J 1X9,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,281,Grand Bend Marina,,,"River Road, Lambton Shores, Ontario, N0M 1T0",Southcott Pines,Ontario,N0M 1T0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,223,Almenara En El Rio Marina & Campground,,,Spanish,Spanish,Ontario,P0P 2A0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1238,Spanish Municipal Marina,,,"40 Garnier Road, Spanish, ON P0P 2A0",Spanish,Ontario,P0P 2A0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"The Town of Spanish is located on the TransCanada, between Sudbury and Sault Ste. Marie and is also situated on beautiful Lake Huron, in the midst of the well-known Whalesback and North Channel. Its proximity to the Benjamins and surrounding islands offers popular anchoring spots and protection from prevailing winds. This area is reputed to be among one of the best sailing areas in the world. Spanish provides a unique and enviable quality of life offering many opportunities for residents, busine
Website: http://www.townofspanish.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,681,Vance's Resort,,,"Spanish Street, Spanish, Ontario, P0P 2A0",Spanish,Ontario,P0P 2A0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,695,Wasaga Marine Ltd,,,"Wasaga Beach, Ontario",Springhurst Beach,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1279,Poralu Marine Inc.,,,"10 Wilfrid Laurier Crescent, St. Catharines, Ontario L2P 0A1",St. Catharines,Ontario,L2P 0A1,CA,,,,,marina,,,,,,,,,false,,,,,,,,"**A top-of-the-range harbour equipment supplier. In the loveliest marinas across five continents, Poralu Marine aluminium landing stages, finger pontoons and gangways mark the exception. Their quality, like their ability to withstand the natural elements, guarantee their longevity. Their modular design meets multiple functional needs while offering complete flexibility. Their aesthetic qualities mean they blend with nature. Because your equipment is built to last; the Earth that accommodates the
Website: http://www.poralu.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,1325,St. Catharines Marina O/O Marlon Marina Inc.,,,"200 Broadway Avenue, St. Catharines, Ontario L2M 7W8",St. Catharines,Ontario,L2M 7W8,CA,,,,,marina,,,,,,,,,false,,,,,,,,"# Welcome to the St. Catharines Marina
Website: http://www.stcatharinesmarina.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,501,Beach Grove Golf & Country Club Ltd.,,,Tecumseh,St. Clair Beach,Ontario,N8N 1K3,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,647,Ted Dudley’s Marina,,,Tecumseh,St. Clair Beach,Ontario,N8N 1K3,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1231,Pride Marine Group / Pride of Muskoka,,,North Glengarry,St. Elmo,Ontario,K0C 1T0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,310,Sturgeon Lake Marina,,,Kawartha Lakes,Sturgeon Point,Ontario,K0M 1L0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,618,Roques Marina,,,"Channel Street, Killarney, Ontario",Sudbury District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,638,Stevensons Marina,,,Greater Sudbury,Sunnybrae,Ontario,P3A 3A2,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,318,Virginia Beach Marina,,,"7751 Black River Road, Box N-16, Sutton West, ON L0E 1R0",Sutton West,Ontario,L0E 1R0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Located on the South Eastern Shores of Lake SImcoe and home to the ferry that goes across to Georgina Island First Nation. It is a full service marina
Website: https://virginiabeach-marina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,1260,Cassels Marine and Powersports,,,"61B Stevens Road, PO Box 58, Temagami, Ontario P0H 2H0",Temagami,Ontario,P0H 2H0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Cassels Marine & Powersports is a family owned and operated full service marina.

We are located in beautiful Temagami, Ontario on a chain of five lakes.

Combined our licensed technicians bring over 50 years of boating expertise.

We are your one stop for everything boating.

Sales, Service, Indoor/Outdoor Storage, Shrinkwrap, Docking, Fuel, Propane Exchange and Barge Service.

We look forward to providing you with excellent service for all your boating and small engine repairs anytime of the y
Website: http://cassels/
Source: Boating Ontario Directory",boating_ontario
EXISTING,653,Thessalon Municipal Marina,,,Thessalon,Thessalon,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1280,North of Superior Marina Marketing Association,,,"P.O. Box 21029, 640 River St., Thunder Bay, Ontario P7A 3S0",Thunder Bay,Ontario,P7A 3S0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"The Marina Marketing Association was formed in the fall of 1993 to promote the boating opportunities along the Canadian North Shore of Lake Superior.Many of thecommunities have been developing their marinas and waterfronts as an opportunity to attract marine tourism into their areas.
Website: https://www.facebook.com/pg/superiorboating/about/?ref=page_internal
Source: Boating Ontario Directory",boating_ontario
EXISTING,1343,Prince Arthur's Landing,,,"120 pearl street, Thunder Bay, Ontario p7b6e8",Thunder Bay,Ontario,p7b6e8,CA,,,,,marina,,,,,,,,,false,,,,,,,,"The **Marina** is open May 15 through Oct. 15 annually and offers 271 slips for City residents and visitors. Slip sizes can accommodate 24ft-70ft boats. Attendants and on-site security are on duty from 9 am - 9 pm, seasonally. Boat launch ramps are available for use by the public on a user fee basis.
Website: http://www.thunderbay.ca/
Source: Boating Ontario Directory",boating_ontario
EXISTING,295,Nipigon Marina,,,"Nipigon Recreation Trail, Nipigon Township, Ontario, P0T 2J0",Thunder Bay District,Ontario,P0T 2J0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,592,Porphyry Island harbor,,,Thunder Bay District,Thunder Bay District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,610,Red Rock Marina,,,"8 Park Road, Red Rock Township, Ontario, P0T 2P0",Thunder Bay District,Ontario,P0T 2P0,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,296,Luken Marina Inc,,,"R.R. #5, 21737 Admiral Drive, Tilbury, ON N0P 2L0",Tilbury,Ontario,N0P 2L0,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Located at the mouth of the Thames river on beautiful Lake St.Clair, our family owned Marina offers everything you need to enjoy your time on the water.

We offer seasonal dockage with all the amenities you need for your home away from home. Washrooms, showers, fuel and ice are close by for your convenience. Should your boat require maintenance or repairs, our full service shop can take care of all your needs. Our mechanics are the best and we pride ourselves on delivering quality service.

Need
Website: http://www.lukenmarina.com/
Source: Boating Ontario Directory",marina_directory
EXISTING,539,Haileybury Marina,,,Timiskaming District,Timiskaming District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,582,New Liskeard Waterfront Marina,,,Timiskaming District,Timiskaming District,Ontario,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1299,Northwest Basin Marina (2010) Inc.,,,"579 Champlain Road, Tiny, Ontario L9M 0C2",Tiny,Ontario,L9M 0C2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Welcome to Northwest Basin Marina in Tiny, Ontario. Serving both Midland and Penetanguishene, Northwest Basin Marina plays host to one of the most memorable boating experiences. Whether visiting for a simple day trip or spending a few peaceful nights in the utter tranquility of the bay, you will cherish fond memories for a lifetime.

Nestled along the shorelines of the vast Georgian Bay, NWB welcomes boats between twenty and fifty feet. With access to over 30,000 islands, Northwest Basin Marina 
Website: http://www.nwbmarina.com/
Source: Boating Ontario Directory",boating_ontario
EXISTING,222,Bluffer's Park Marina,,,"7 Brimley Road South, Toronto, ON M1M 3W3",Toronto,Ontario,M1M 1C7,CA,,,,,marina,,,,,,,,,false,,,,,,,,"The facilities at Bluffers Park Marina are second to none, and include Toronto’s only authorized Mercury dealer on the water, three boat mechanics on site, two restaurants, a snack bar, a big sandy beach and more. You’ll love the location too–just 20 minutes from downtown Toronto, at the foot of the Scarborough Bluffs.
Website: http://www.bluffersparkmarina.ca/
Source: Boating Ontario Directory",marina_directory
EXISTING,1221,Bronte Outer Harbour Marina,,,"475 Unwin Avenue, Toronto, ON M4M 3M2",Toronto,Ontario,L6L 1H2,CA,,,,,marina,,,,,,,,,false,,,,,,,,"Located just 10 minutes from Toronto’s downtown core, the Outer Harbour Marina (OHM) boasts a unique view of the city, more than 620 slips and knowledgeable, friendly staff. The Marina also has a  Diamond designation in the Boating Ontario Clean Marine Eco-rating Program, one of the highest ranking attainable for marinas that follow environmental best practices.

Opened in 1989, the OHM is one of Canada’s largest freshwater marinas. Its location in a protected harbour provides boaters with quick
Website: https://www.torontoportauthority.com/marina
Source: Boating Ontario Directory",marina_directory
EXISTING,567,Marina Four,,,"245 Queens Quay West, Toronto, ON M5J 2G8",Toronto,Ontario,M5J 2N5,CA,,,,,All 30A slips,,,,90,,,,,false,,,,,,,,"Marina Four is a well protected 90 slip marina located within our central site, adjacent to the Concert Stage and the many activities that define Harbourfront Centre. If you would like to dock at the center of it all, select Marina Four. Slips within Marina Four are best suited for boats 24 to 36 feet in length. We have some visitor dockage within the marina for this range. We offer several visitor slips on the south side of E dock and on the adjacent harbour exposed John Quay boardwalk for larg
Website: http://www.harbourfrontcentre.com/marine/ourmarinas/m4/index.cfm
Source: Boating Ontario Directory",marina_directory
