action,cms_account_id,name,legal_name,website,street_address,city,state_province,postal_zip,country,region,timezone,latitude,longitude,segment,marina_type,ownership_type,parent_company,slip_count,slip_mix,avg_boat_size_range,power_demand_intensity,seasonality,expansion_plans,expansion_notes,contact_name,contact_title,contact_email,contact_phone,contact_linkedin,tags,notes,lead_source
EXISTING,7797,Sag Harbor Yacht Club in,,,27 Bay Street,Sag Harbor,New York,11963,US,,,,,Less than 100,,,,67,,,,,false,,,,,,,,,marina_directory
EXISTING,9310,Sag Harbor Yacht Yard & Marina in,,,53 Bay Street,Sag Harbor,New York,11963,US,,,,,Less than 100,,,,31,,,,,false,,,,,,,,,marina_directory
EXISTING,350,Ship Ashore Marina in,,,30 Redwood Road,Sag Harbor,New York,11963,US,,,,,100 to 300,,,,105,,,,,false,,,,,,,,,marina_directory
EXISTING,7454,Waterfront Marina in,,,1 Bay Street,Sag Harbor,New York,11963,US,,,,,Less than 100,,,,77,,,,,false,,,,,,,,,marina_directory
EXISTING,3293,Waterfront at Sag Harbor in,,,1 A Bay St,Sag Harbor,New York,11963,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9170,Yacht Hampton Boating Club and Marina  in,,,51 Pine Neck Ave,Sag Harbor,New York,11963,US,,,,,Less than 100,,,,35,,,,,false,,,,,,,,,marina_directory
EXISTING,10434,Carnsie's Irish Wigwam & Marina in,,,45 Wigwam Dr,Sandy Creek,New York,13145,US,,,,,Less than 100,,,,12,,,,,false,,,,,,,,,marina_directory
EXISTING,3112,North Sandy Pond Marina in,,,3303 County Rt 15,Sandy Creek,New York,13145,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9967,Reiter's Marina in,,,9203 State Route 3,Sandy Creek,New York,13145,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,3250,SPYC Marina - CLOSED - in,,,Co. Rt. 15,Sandy Creek,New York,13145,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8058,Seber Shores Marina in,,,18 Marina Road,Sandy Creek,New York,13145,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,3411,Fogarty's Lake Flower Marina in,,,260 Lake Flower Ave,Saranac Lake,New York,12983,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3412,Saranac Lake Marina in,,,8 Crescent Bay Dr,Saranac Lake,New York,12983,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9419,Swiss Marine in,,,24 Duprey St,Saranac Lake,New York,12983,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,9421,Upper Saranac Marina in,,,4548 NY-30,Saranac Lake,New York,12983,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,3395,550 Marina in,,,550 Union Ave,Saratoga Springs,New York,12866,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7035,Fish Creek Marina in,,,251 Stafford Bridge Road,Saratoga Springs,New York,12866,US,,,,,Less than 100,,,,95,,,,,false,,,,,,,,,marina_directory
EXISTING,5646,Point Breeze Marine in,,,1459-9 P,Saratoga Springs,New York,12866,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,3394,Saratoga Lake Marina in,,,549 Union Ave,Saratoga Springs,New York,12866,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8451,Lynch's Marina in,,,2 Ferry Creek,Saugerties,New York,12477,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,8452,Saugerties Marina in,,,24 Ferry Street,Saugerties,New York,12477,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,7543,Saugerties Power Boat Association in,,,6293 Rivka Rd,Saugerties,New York,12477,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,3159,Oak Orchard Marina & Campground in,,,Rt. 89 at May's Point,Savannah,New York,13148,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9062,Land's End Motel & Marina in,,,80 Browns River Rd,Sayville,New York,11782,US,,,,,Less than 100,,,,38,,,,,false,,,,,,,,,marina_directory
EXISTING,3088,Lands End Shipyard in,,,68 River Rd,Sayville,New York,11782,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7547,Sayville Marina in,,,Browns River Road,Sayville,New York,11782,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,3251,Steins Boat Sales in,,,23 River Road,Sayville,New York,11782-3211,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6173,West Sayville Boat Basin in,,,132 Clyde St,Sayville,New York,11782,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,8571,Westin's Marine Center in,,,69 River Rd,Sayville,New York,11782,US,,,,,Less than 100,,,,49,,,,,false,,,,,,,,,marina_directory
EXISTING,8807,Mohawk Harbor  in,,,Mohawk Harbor Way,Schenectady,New York,12305,US,,,,,Less than 100,,,,42,,,,,false,,,,,,,,,marina_directory
EXISTING,3364,Schroon Lake Marina in,,,31 Marina Rd.,Schroon Lake,New York,12870,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9494,Alcove Marina in,,,288 Route 4 S,Schuylerville,New York,12871,US,,,,,Less than 100,,,,29,,,,,false,,,,,,,,,marina_directory
EXISTING,8057,Schuyler Yacht Basin in,,,1 Ferry Street,Schuylerville,New York,12871,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,3355,Scotia Municipal Docks in,,,4 N. Ten Broeck Street,Scotia,New York,12302,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3392,Waters Edge Marina in,,,4 Freemans Bridge Rd,Scotia,New York,12302,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3188,Sea Cliff Yacht Club in,,,42 Hollman Boulevard,Sea Cliff,New York,11579,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3048,Anthonys Marina in,,,2740 Peconic Ave,Seaford,New York,11783-3438,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3104,Bay Breeze Marina in,,,3920 Atlantic View Ave,Seaford,New York,11783,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,10103,Bay Marina Ltd in,,,2750 Bay Pl,Seaford,New York,11783,US,,,,,Less than 100,,,,18,,,,,false,,,,,,,,,marina_directory
EXISTING,3046,Four Corners Marina in,,,3726 Ocean Ave,Seaford,New York,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3080,Hidden Harbor Marina West in,,,220 Shore Rd,Seaford,New York,13165-1270,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8973,Matt's Marina in,,,2740 Peconic Ave,Seaford,New York,11783,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,9648,McNally Marina in,,,3610 Alcona St,Seaford,New York,11783,US,,,,,Less than 100,,,,25,,,,,false,,,,,,,,,marina_directory
EXISTING,3163,Old Harbour Marina in,,,2479 Adler Ct.,Seaford,New York,11783,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9172,Precision Marine in,,,2936 Arrowhead Pl,Seaford,New York,11783-3303,US,,,,,Less than 100,,,,35,,,,,false,,,,,,,,,marina_directory
EXISTING,3185,Rudy's Marine in,,,2849 Ocean Avenue,Seaford,New York,11783,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3212,Seaman Yacht Club in,,,Ocean Ave,Seaford,New York,11783,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,4978,Treasure Island Marina in,,,2880 Ocean Avenue,Seaford,New York,11783,US,,,,,300 to 500,,,,363,,,,,false,,,,,,,,,marina_directory
EXISTING,9775,Wolffy's Grill and Marina in,,,2943 Lower Lake Road,Seneca Falls,New York,13148,US,,,,,Less than 100,,,,23,,,,,false,,,,,,,,,marina_directory
EXISTING,10718,Setauket Harbor Marina in,,,66 Shore Road,Setauket,New York,11733,US,,,,,Less than 100,,,,8,,,,,false,,,,,,,,,marina_directory
EXISTING,8802,Coecles Harbor Marina & Boatyard in,,,18 Hudson Ave,Shelter Island,New York,11964,US,,,,,Less than 100,,,,42,,,,,false,,,,,,,,,marina_directory
EXISTING,10348,Dering Harbor Inn in,,,13 Winthrop Rd,Shelter Island,New York,11964,US,,,,,Less than 100,,,,14,,,,,false,,,,,,,,,marina_directory
EXISTING,3389,East End Moorings in,,,9 North Ferry Rd,Shelter Island,New York,11964,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3216,Shelter Island Marina & Fishing Station in,,,South Ferry Road,Shelter Island,New York,11964,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7542,The Island Boatyard & Marina in,,,65 S Menantic Rd,Shelter Island,New York,11964,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,10891,The Pridwin Hotel & Cottages in,,,81 Shore Rd,Shelter Island,New York,11964,US,,,,,Less than 100,,,,5,,,,,false,,,,,,,,,marina_directory
EXISTING,10822,Jack's Marine in,,,188 N. Ferry Rd,Shelter Island Heights,New York,11965,US,,,,,Less than 100,,,,6,,,,,false,,,,,,,,,marina_directory
EXISTING,3344,Ram's Head Inn in,,,108 S Ram Island Dr,Shelter Island Heights,New York,11965,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3193,Shelter Island Yacht Club in,,,12 Chequit Avenue,Shelter Island Heights,New York,11965,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8946,Piccozzis Dering Harbor Marina in,,,188 N Ferry Rd,Shelter Isle Hts,New York,11965,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,3405,Silver Bay YMCA in,,,87 Silver Bay Rd,Silver Bay,New York,12874,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3404,Snug Harbor South in,,,7968 Lake Shore Dr,Silver Bay,New York,12874,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6982,Skaneateles Marina in,,,1938 W Lake Rd,Skaneateles,New York,13152,US,,,,,Less than 100,,,,98,,,,,false,,,,,,,,,marina_directory
EXISTING,3130,Philipse Manor Beach Club Marina in,,,1 Riverside Dr,Sleepy Hollow,New York,10591,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5644,Katlynn Marine in,,,7448 Route 14,Sodus Point,New York,14555,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,6881,Krenzer Marine in,,,8495 Greig St,Sodus Point,New York,14555,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,6760,Martin's Tidesides Marine in,,,7250 Route 14 N,Sodus Point,New York,14555,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,7756,Sodus Bay Yacht Club in,,,7431 Irwin Street,Sodus Point,New York,14555,US,,,,,Less than 100,,,,69,,,,,false,,,,,,,,,marina_directory
EXISTING,6170,Sodus Marina in,,,7408 Rt 14,Sodus Point,New York,14555,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,3021,South Bay Marina in,,,RR4 Box 263,South Bay,New York,13032,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7379,Holiday Beach Marina in,,,67 Old Neck Road,South Center Moriches,New York,11934,US,,,,,Less than 100,,,,80,,,,,false,,,,,,,,,marina_directory
EXISTING,5868,Great Peconic Bay Marina in,,,13 Washington Avenue,South Jamesport,New York,11970-0326,US,,,,,100 to 300,,,,175,,,,,false,,,,,,,,,marina_directory
EXISTING,3056,Bullhead Yacht Club Inc in,,,W Neck Rd,Southampton,New York,11968,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7777,Conscience Point Marina in,,,1976 North Sea Rd,Southampton,New York,11968,US,,,,,Less than 100,,,,68,,,,,false,,,,,,,,,marina_directory
EXISTING,3366,Dave Bofill Marine in,,,1598 County Rd 39,Southampton,New York,11968,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,400,Peconic Marina in,,,1109 Noyack Rd # 1,Southampton,New York,11968,US,,,,,100 to 300,,,,102,,,,,false,,,,,,,,,marina_directory
EXISTING,3191,Southampton Yacht Club in,,,96 Little Neck Road,Southampton,New York,11969,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8764,Strong's Marine of Southampton in,,,1810 North Sea Road,Southampton,New York,11968,US,,,,,Less than 100,,,,43,,,,,false,,,,,,,,,marina_directory
EXISTING,8640,Strong's Southampton Shinnecock Bay Marina in,,,74 Little Neck Road,Southampton,New York,11968-4310,US,,,,,Less than 100,,,,46,,,,,false,,,,,,,,,marina_directory
EXISTING,9398,Greene Dock Marina in,,,375 Kenneys Road,Southhold,New York,11971,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,7030,Albertson Marine Inc in,,,61205 Main Rd,Southold,New York,11971,US,,,,,Less than 100,,,,95,,,,,false,,,,,,,,,marina_directory
EXISTING,6307,Brick Cove Marina in,,,1760 Sage Blvd,Southold,New York,11971-0455,US,,,,,100 to 300,,,,140,,,,,false,,,,,,,,,marina_directory
EXISTING,200,Goldsmith's Boat Shop in,,,64150 Main Road,Southold,New York,11971,US,,,,,100 to 300,,,,109,,,,,false,,,,,,,,,marina_directory
EXISTING,199,Goldsmiths Boat Shop in,,,Main Road,Southold,New York,11971-0455,US,,,,,100 to 300,,,,109,,,,,false,,,,,,,,,marina_directory
EXISTING,8472,Peconic Bay Marine Basin in,,,64300 Main Road,Southold,New York,11971,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,6172,Port of Egypt Marine in,,,62300 Main Rd,Southold,New York,11971,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,8469,Southold Marine Center in,,,49900 Main Road,Southold,New York,11971,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,9974,The Shoals in,,,61600 Main Rd,Southold,New York,11971,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,3422,Arrowhead Golf Course & Marina in,,,655 Gallup Rd,Spencerport,New York,14559,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3249,Spencerport Dock in,,,Union St,Spencerport,New York,14559,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3196,Smithtown Bay Yacht Club in,,,552 Long Beach Rd,St James,New York,11780,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3195,Smithtown Long Beach Marina in,,,586 E Long Beach Rd,St James,New York,11790,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,10433,St Johnsville Municipal Marina in,,,16 Marina Dr,St Johnsville,New York,13452,US,,,,,Less than 100,,,,12,,,,,false,,,,,,,,,marina_directory
EXISTING,3313,Municipal Free Dock with X2O Restaurant in,,,71 Water Grant,St. Yonkers,New York,10701,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6250,Mills Norrie Marina in,,,9 Old Post Rd,Staatsburg,New York,12580,US,,,,,100 to 300,,,,145,,,,,false,,,,,,,,,marina_directory
EXISTING,6667,Norrie Point Marina in,,,PO Box 36,Staatsburg,New York,12580,US,,,,,100 to 300,,,,115,,,,,false,,,,,,,,,marina_directory
EXISTING,7531,Poughkeepsie Yacht Club in,,,100 Yacht Club Rd,Staatsburg,New York,12580,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,6306,Atlantis Marina & Yacht Club in,,,180 Mansion Ave # B,Staten Island,New York,10308-3447,US,,,,,100 to 300,,,,140,,,,,false,,,,,,,,,marina_directory
EXISTING,3097,Captains Marine Mercury in,,,202 Mansion Ave,Staten Island,New York,10308,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,349,Great Kills Yacht Club in,,,37 Mansion Ave,Staten Island,New York,10308,US,,,,,100 to 300,,,,105,,,,,false,,,,,,,,,marina_directory
EXISTING,5489,Mansion Marina in,,,112 Mansion Avenue,Staten Island,New York,10308,US,,,,,100 to 300,,,,217,,,,,false,,,,,,,,,marina_directory
EXISTING,3091,Marina Cafe in,,,154 Mansion Ave,Staten Island,New York,10308,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5321,Moonbeam Great Kills Marina in,,,3270 Hylan Blvd,Staten Island,New York,10306,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,2993,Port Atlantic Marina in,,,225 Ellis Street,Staten Island,New York,10307,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8952,Richmond County Yacht Club in,,,142 Mansion Avenue,Staten Island,New York,10308,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,7758,Staten Island Yacht Sales in,,,222 Mansion Ave,Staten Island,New York,10308,US,,,,,Less than 100,,,,69,,,,,false,,,,,,,,,marina_directory
EXISTING,4885,Tottenville Marina in,,,201 Elllis Street,Staten Island,New York,10307,US,,,,,300 to 500,,,,445,,,,,false,,,,,,,,,marina_directory
EXISTING,3181,Untamed Marina in,,,Seguine Avenue,Staten Island,New York,10314,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5323,Onoville Marina in,,,704 W Perimeter Rd,Steamburg,New York,14783,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,9105,Anchor Resort & Marina in,,,14424 West Bay Rd,Sterling,New York,13156,US,,,,,Less than 100,,,,36,,,,,false,,,,,,,,,marina_directory
EXISTING,3027,Admiral's Marina in,,,228 Hudson Ave,Stillwater,New York,12170,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3246,Silver Bay Marine Services in,,,Surf Ave,Stony Brook,New York,11790,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5759,Stony Brook Yacht Club in,,,755 Shore Road,Stony Brook,New York,11790,US,,,,,100 to 300,,,,187,,,,,false,,,,,,,,,marina_directory
EXISTING,3252,Stony Brook marine service in,,,Shore Road,Stony Brook,New York,11790-0181,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6636,Ba-Mar Basin in,,,East Main Street,Stony Point,New York,10980,US,,,,,100 to 300,,,,118,,,,,false,,,,,,,,,marina_directory
EXISTING,3052,Belle Harbor Landing in,,,80 Beach Rd,Stony Point,New York,10980,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5316,Cannon Ball Yacht Club in,,,29 Hudson Dr,Stony Point,New York,10980-1405,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,6160,Minisceongo Yacht Club in,,,83 Grassy Point Road,Stony Point,New York,10980,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,7315,Panco Petroleum Stony Point Terminal in,,,23 Grassy Point Rd,Stony Point,New York,10980,US,,,,,Less than 100,,,,81,,,,,false,,,,,,,,,marina_directory
EXISTING,5636,Patsy's Bay Marina in,,,9 Hudson Drive,Stony Point,New York,10980,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,7530,PennyBridge Marine in,,,21 Grassy Point Road,Stony Point,New York,10980,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,3005,Seaweed Yacht Club in,,,29 Hudson Drive,Stony Point,New York,10980,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3006,Stony Point Bay Marina in,,,36 Hudson Dr,Stony Point,New York,10980,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3009,Willow Cove Marina in,,,36 Hudson Dr,Stony Point,New York,10980,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9774,Lakeview Point Landing in,,,490 Restoration Way,Syracuse,New York,13209,US,,,,,Less than 100,,,,23,,,,,false,,,,,,,,,marina_directory
EXISTING,3382,Syracuse Inner Harbor in,,,328 W Kirkpatrick St,Syracuse,New York,13204,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8453,Tarrytown Marina in,,,236 Green Street,Tarrytown,New York,10591,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,6758,Washington Irving Boat Club in,,,238 Green Street,Tarrytown,New York,10591,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,10719,Thousand Island Park Marina in,,,Saint Lawrence Ave,Thousand Isle Park,New York,13692,US,,,,,Less than 100,,,,8,,,,,false,,,,,,,,,marina_directory
EXISTING,3378,Hidden Harbor Marina in,,,4813 Hidden Harbor Rd,Three Mile Bay,New York,13693,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3357,Long Point State Park Docks in,,,24832 Long Point State Park,Three Mile Bay,New York,13693,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9065,Snug Harbor Marina in,,,92 Black Point Rd,Ticonderoga,New York,12883,US,,,,,Less than 100,,,,38,,,,,false,,,,,,,,,marina_directory
EXISTING,10823,Bear Mountain State Park Dock in,,,,Tomkins Cove,New York,10986,US,,,,,Less than 100,,,,6,,,,,false,,,,,,,,,marina_directory
EXISTING,5127,Collins Marine Inc in,,,4444 River Road,Tonawanda,New York,14150,US,,,,,300 to 500,,,,300,,,,,false,,,,,,,,,marina_directory
EXISTING,8596,Inner Harbor Yacht Club in,,,50 Fillmore Ave,Tonawanda,New York,14150,US,,,,,Less than 100,,,,48,,,,,false,,,,,,,,,marina_directory
EXISTING,3132,Isle View Park in,,,796 Niagara Street,Tonawanda,New York,14150,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3260,Nia-Wanda Park in,,,310 Niagara St,Tonawanda,New York,14150,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3243,Ship Shape Marine Service in,,,Niagara Shore Dr,Tonawanda,New York,14150,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9558,Stinger's Marina in,,,10 Aqua Lane,Tonawanda,New York,14150,US,,,,,Less than 100,,,,27,,,,,false,,,,,,,,,marina_directory
EXISTING,3231,Tonawanda Island Launch Club in,,,Taylor Drive,Tonawanda,New York,14150,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5126,Mid River Marina in,,,3670 River Road,Tonawnda,New York,14150,US,,,,,300 to 500,,,,300,,,,,false,,,,,,,,,marina_directory
EXISTING,3262,Town of Babylon Park Marina in,,,,Town of Babylon,New York,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3207,Troy Boat Club in,,,River Street,Troy,New York,12180,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9653,Troy Downtown Marina in,,,401 River St,Troy,New York,12180,US,,,,,Less than 100,,,,25,,,,,false,,,,,,,,,marina_directory
EXISTING,3361,Taughannock Marina in,,,1740 Taughannock Blvd,Trumansburg,New York,14886,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9113,Raquette River Boat Club in,,,26 Raquette River Dr,Tupper Lake,New York,12986,US,,,,,Less than 100,,,,36,,,,,false,,,,,,,,,marina_directory
EXISTING,6162,FLX Marine in,,,21 Basin St,Union Springs,New York,13160,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,5320,Hibiscus Harbor Marina in,,,31-34 Hibscus Harbor Ln,Union Springs,New York,13130,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,5322,Trade-a-Yacht Marina / Hibiscus Harbor Marina in,,,Hibiscus Harbor,Union Springs,New York,13160,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,10100,Willis Marina in,,,Box 221 Carrs Cove,Union Springs,New York,13160,US,,,,,Less than 100,,,,18,,,,,false,,,,,,,,,marina_directory
EXISTING,3000,Julius Peterson Boat Yard in,,,1 Van Houten St,Upper Nyack,New York,10960,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3286,Petersen Boat Yard & Marina in,,,1 Van Houten St,Upper Nyack,New York,10960,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,3025,Utica Marina in,,,16 Harbor Lock Rd,Utica,New York,13502,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7534,Holmes Marina Inc in,,,2523 Oneida St,Verona Beach,New York,131620000,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,5643,Snug Harbour Marina in,,,RR 13,Verona Beach,New York,13162,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,5708,Hudson Valley Marine  in,,,44 Kings Ferry Rd,Verplanck,New York,10596,US,,,,,100 to 300,,,,197,,,,,false,,,,,,,,,marina_directory
EXISTING,8450,King Marine in,,,270 6th Street,Verplanck,New York,10596,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,6248,Viking Boat Yard in,,,50 Sixth Street,Verplanck,New York,10596,US,,,,,100 to 300,,,,145,,,,,false,,,,,,,,,marina_directory
EXISTING,3062,Coles Creek Marina in,,,13135 State Hwy 37,Waddington,New York,13694-0684,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9733,Waddington Public Docks in,,,St Lawrence Ave,Waddington,New York,13694,US,,,,,Less than 100,,,,24,,,,,false,,,,,,,,,marina_directory
EXISTING,5645,Wantagh Bay Yacht Club in,,,PO Box 335,Wantagh,New York,11793,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,5350,Wantagh Park Marina in,,,Merrick Road,Wantagh,New York,11793,US,,,,,100 to 300,,,,248,,,,,false,,,,,,,,,marina_directory
EXISTING,8831,Lock One Marina in,,,461 Hudson River Rd,Waterford,New York,12188-1913,US,,,,,Less than 100,,,,41,,,,,false,,,,,,,,,marina_directory
EXISTING,3254,Waterford Canal Harbor in,,,1 Tugboat Alley,Waterford,New York,12188,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7069,Barrett Marine Inc in,,,485 W River Rd,Waterloo,New York,13165-8726,US,,,,,Less than 100,,,,92,,,,,false,,,,,,,,,marina_directory
EXISTING,9954,Hidden Harbor Marina in,,,1076 Waterloo Geneva Rd,Waterloo,New York,13165-1270,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,6368,Inland Harbor Marina in,,,608 Waterloo-Geneva Road,Waterloo,New York,13165,US,,,,,100 to 300,,,,135,,,,,false,,,,,,,,,marina_directory
EXISTING,3157,Oak Island Marina in,,,,Waterloo,New York,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7796,Stiver's Seneca Marine in,,,401 Bloody's Hill Road,Waterloo,New York,13165,US,,,,,Less than 100,,,,67,,,,,false,,,,,,,,,marina_directory
EXISTING,3255,Waterloo Harbor Campground in,,,1278 Waterloo-Geneva Rd,Waterloo,New York,13165,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
